time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.585317,-0.0774660296997,-0.998621491772,-1.18960209965,1.93856821848,0.669582613147,1.02815062191,-0.498160260297,100.0,-0.709466113586,0.320218489105,1.14128170488,1.13706325772,0.388480634088,0.878587495258,-0.89929623587,100.0
0.595287,-0.0770825345032,-0.998621491772,-1.18960209965,1.93818472328,0.669582613147,1.02776712671,-0.498160260297,100.0,-0.709466113586,0.320218489105,1.14166520008,1.13744675292,0.388864129285,0.878970990454,-0.89929623587,100.0
0.605359,-0.0770825345032,-0.998621491772,-1.18845161406,1.93703423769,0.669966108344,1.02738363151,-0.498160260297,100.0,-0.70908261839,0.320218489105,1.14166520008,1.13667976252,0.389631119678,0.878587495258,-0.899679731067,100.0
0.615302,-0.0770825345032,-0.998621491772,-1.18921860445,1.93741773289,0.66919911795,1.02776712671,-0.498160260297,100.0,-0.70908261839,0.321752469891,1.14089820969,1.13744675292,0.389631119678,0.879354485651,-0.898912740674,100.0
0.625324,-0.0774660296997,-0.999004986969,-1.18921860445,1.93780122808,0.669966108344,1.02776712671,-0.498160260297,100.0,-0.709466113586,0.319834993909,1.14051471449,1.13706325772,0.388864129285,0.879354485651,-0.898912740674,100.0
0.635304,-0.0770825345032,-0.998237996576,-1.18921860445,1.93856821848,0.669582613147,1.02776712671,-0.498160260297,100.0,-0.709466113586,0.320601984302,1.14089820969,1.13667976252,0.389247624481,0.878970990454,-0.899679731067,100.0
0.645367,-0.0766990393066,-0.998237996576,-1.18921860445,1.93818472328,0.669966108344,1.02815062191,-0.498543755493,100.0,-0.709466113586,0.319834993909,1.14166520008,1.13744675292,0.389247624481,0.878204000061,-0.89929623587,100.0
0.655357,-0.0766990393066,-0.998621491772,-1.18921860445,1.93741773289,0.669966108344,1.0285341171,-0.498160260297,100.0,-0.70908261839,0.319834993909,1.14128170488,1.13744675292,0.389631119678,0.878204000061,-0.898912740674,100.0
0.665316,-0.0770825345032,-0.998621491772,-1.18921860445,1.93780122808,0.669966108344,1.02815062191,-0.498543755493,100.0,-0.709466113586,0.321368974695,1.14166520008,1.13744675292,0.389631119678,0.878204000061,-0.898912740674,100.0
0.675264,-0.0770825345032,-0.998621491772,-1.18883510925,1.93780122808,0.670733098737,1.02738363151,-0.49892725069,100.0,-0.710616599176,0.320218489105,1.14166520008,1.13706325772,0.389247624481,0.878587495258,-0.89929623587,100.0
0.685365,-0.0766990393066,-0.998621491772,-1.18921860445,1.93818472328,0.67034960354,1.02700013632,-0.4977767651,100.0,-0.710233103979,0.320218489105,1.14089820969,1.13744675292,0.388864129285,0.878204000061,-0.898912740674,100.0
0.695302,-0.0774660296997,-0.998237996576,-1.18845161406,1.93780122808,0.669966108344,1.02815062191,-0.498160260297,100.0,-0.709466113586,0.320218489105,1.14128170488,1.13744675292,0.389631119678,0.878587495258,-0.89929623587,100.0
0.705289,-0.0766990393066,-0.999388482166,-1.18845161406,1.93818472328,0.67034960354,1.0285341171,-0.498160260297,100.0,-0.710233103979,0.320601984302,1.14166520008,1.13706325772,0.389247624481,0.878587495258,-0.899679731067,100.0
0.715282,-0.0759320489136,-0.998621491772,-1.18921860445,1.93780122808,0.669966108344,1.02776712671,-0.4977767651,100.0,-0.710233103979,0.320218489105,1.14128170488,1.13706325772,0.388864129285,0.878587495258,-0.89929623587,100.0
0.725266,-0.0778495248962,-0.999004986969,-1.18921860445,1.93818472328,0.67034960354,1.02776712671,-0.498543755493,100.0,-0.709466113586,0.321368974695,1.14128170488,1.13706325772,0.388864129285,0.878204000061,-0.89929623587,100.0
0.735398,-0.0770825345032,-0.998621491772,-1.18883510925,1.93741773289,0.669582613147,1.02776712671,-0.498160260297,100.0,-0.709849608783,0.320601984302,1.14128170488,1.13667976252,0.389631119678,0.878204000061,-0.899679731067,100.0
0.745333,-0.0774660296997,-0.998237996576,-1.18883510925,1.93818472328,0.669966108344,1.02738363151,-0.498160260297,100.0,-0.709466113586,0.319834993909,1.14128170488,1.13629626733,0.389247624481,0.878587495258,-0.898912740674,100.0
0.755260,-0.0778495248962,-0.999004986969,-1.18921860445,1.93780122808,0.669966108344,1.0285341171,-0.4977767651,100.0,-0.709849608783,0.320601984302,1.14128170488,1.13706325772,0.388480634088,0.878587495258,-0.899679731067,100.0
0.765264,-0.0763155441101,-0.999004986969,-1.18883510925,1.93741773289,0.66919911795,1.02776712671,-0.498543755493,100.0,-0.709466113586,0.321368974695,1.14128170488,1.13706325772,0.388864129285,0.878970990454,-0.898912740674,100.0
0.775302,-0.0763155441101,-0.998621491772,-1.18845161406,1.93741773289,0.669966108344,1.02815062191,-0.498543755493,100.0,-0.710233103979,0.320218489105,1.14128170488,1.13706325772,0.389247624481,0.878970990454,-0.898912740674,100.0
0.785345,-0.0770825345032,-0.998237996576,-1.18845161406,1.93818472328,0.669966108344,1.02815062191,-0.498543755493,100.0,-0.709849608783,0.320218489105,1.14089820969,1.13706325772,0.389247624481,0.877820504865,-0.89929623587,100.0
0.795295,-0.0770825345032,-0.998621491772,-1.18883510925,1.93895171367,0.67034960354,1.02700013632,-0.4977767651,100.0,-0.709849608783,0.320601984302,1.14166520008,1.13667976252,0.389247624481,0.878587495258,-0.90044672146,100.0
0.805270,-0.0774660296997,-0.999004986969,-1.18921860445,1.93818472328,0.669966108344,1.02738363151,-0.498160260297,100.0,-0.709849608783,0.320601984302,1.14204869528,1.13667976252,0.390014614874,0.878587495258,-0.898529245477,100.0
0.815292,-0.0774660296997,-0.998237996576,-1.18806811886,1.93818472328,0.670733098737,1.02815062191,-0.497009774707,100.0,-0.709849608783,0.320601984302,1.14128170488,1.13667976252,0.388864129285,0.878587495258,-0.898912740674,100.0
0.825285,-0.0774660296997,-0.999004986969,-1.18806811886,1.93780122808,0.669966108344,1.02738363151,-0.498543755493,100.0,-0.709466113586,0.320985479498,1.14128170488,1.13667976252,0.390014614874,0.877820504865,-0.898912740674,100.0
0.835308,-0.0759320489136,-0.997854501379,-1.18883510925,1.93856821848,0.671116593933,1.0285341171,-0.498160260297,100.0,-0.709849608783,0.320985479498,1.14166520008,1.13706325772,0.389247624481,0.878204000061,-0.89929623587,100.0
0.845288,-0.0770825345032,-0.997854501379,-1.18883510925,1.93856821848,0.67034960354,1.02815062191,-0.498160260297,100.0,-0.709849608783,0.319834993909,1.14128170488,1.13706325772,0.389247624481,0.878970990454,-0.89929623587,100.0
0.855262,-0.0774660296997,-0.998621491772,-1.18960209965,1.93818472328,0.669966108344,1.02738363151,-0.498543755493,100.0,-0.70908261839,0.320985479498,1.14128170488,1.13706325772,0.388864129285,0.879354485651,-0.898912740674,100.0
0.865352,-0.0774660296997,-0.999004986969,-1.18883510925,1.93856821848,0.67034960354,1.02815062191,-0.497393269904,100.0,-0.70908261839,0.320601984302,1.14089820969,1.13744675292,0.389247624481,0.878587495258,-0.899679731067,100.0
0.875336,-0.0778495248962,-0.998621491772,-1.18845161406,1.93741773289,0.669966108344,1.02815062191,-0.498160260297,100.0,-0.709849608783,0.320218489105,1.14128170488,1.13667976252,0.389631119678,0.878204000061,-0.89929623587,100.0
0.885391,-0.0770825345032,-0.998621491772,-1.18921860445,1.93780122808,0.669966108344,1.02738363151,-0.4977767651,100.0,-0.709849608783,0.320218489105,1.14128170488,1.13667976252,0.388864129285,0.878204000061,-0.89929623587,100.0
0.895328,-0.0778495248962,-0.998621491772,-1.18845161406,1.93741773289,0.66919911795,1.02738363151,-0.498160260297,100.0,-0.709849608783,0.320601984302,1.14089820969,1.13706325772,0.389247624481,0.878204000061,-0.89929623587,100.0
0.905276,-0.0782330200928,-0.999004986969,-1.18845161406,1.93780122808,0.66919911795,1.02738363151,-0.498543755493,100.0,-0.709466113586,0.320218489105,1.14089820969,1.13744675292,0.388864129285,0.878587495258,-0.898912740674,100.0
0.915363,-0.0774660296997,-0.998621491772,-1.18845161406,1.93780122808,0.670733098737,1.02776712671,-0.49892725069,100.0,-0.709466113586,0.320218489105,1.14166520008,1.13706325772,0.389631119678,0.878204000061,-0.898912740674,100.0
0.925336,-0.0766990393066,-0.999004986969,-1.18883510925,1.93741773289,0.670733098737,1.02815062191,-0.498160260297,100.0,-0.709849608783,0.320218489105,1.14089820969,1.13667976252,0.388480634088,0.878204000061,-0.898912740674,100.0
0.935298,-0.0763155441101,-0.999004986969,-1.18883510925,1.93818472328,0.669966108344,1.02776712671,-0.4977767651,100.0,-0.709466113586,0.320985479498,1.14128170488,1.13706325772,0.389247624481,0.878970990454,-0.89929623587,100.0
0.945293,-0.0770825345032,-0.999004986969,-1.18883510925,1.93780122808,0.671116593933,1.02776712671,-0.498160260297,100.0,-0.710233103979,0.321368974695,1.14166520008,1.13667976252,0.388097138892,0.878587495258,-0.898912740674,100.0
0.955251,-0.0778495248962,-0.998621491772,-1.18845161406,1.93856821848,0.669966108344,1.02776712671,-0.498160260297,100.0,-0.709849608783,0.320985479498,1.14166520008,1.13744675292,0.389247624481,0.878204000061,-0.898912740674,100.0
0.965270,-0.0770825345032,-0.998237996576,-1.18806811886,1.93741773289,0.669966108344,1.02776712671,-0.498160260297,100.0,-0.709849608783,0.320601984302,1.14128170488,1.13706325772,0.389247624481,0.878970990454,-0.898529245477,100.0
0.975306,-0.0766990393066,-0.998621491772,-1.18921860445,1.93818472328,0.670733098737,1.02700013632,-0.498543755493,100.0,-0.710233103979,0.320601984302,1.14166520008,1.13667976252,0.388864129285,0.878587495258,-0.899679731067,100.0
0.985276,-0.0770825345032,-0.998621491772,-1.18883510925,1.93818472328,0.669582613147,1.02815062191,-0.498543755493,100.0,-0.709849608783,0.320601984302,1.14089820969,1.13706325772,0.389631119678,0.879354485651,-0.898912740674,100.0
0.995260,-0.0774660296997,-0.998237996576,-1.18883510925,1.93780122808,0.66919911795,1.02776712671,-0.498160260297,100.0,-0.70908261839,0.320601984302,1.14128170488,1.13706325772,0.388864129285,0.878587495258,-0.898912740674,100.0
1.005242,-0.0766990393066,-0.998237996576,-1.18883510925,1.93818472328,0.669582613147,1.02815062191,-0.49892725069,100.0,-0.709466113586,0.320218489105,1.14128170488,1.13706325772,0.388480634088,0.878204000061,-0.898529245477,100.0
1.015416,-0.0766990393066,-0.998621491772,-1.18845161406,1.93818472328,0.669966108344,1.02815062191,-0.4977767651,100.0,-0.710233103979,0.320601984302,1.14166520008,1.13706325772,0.389247624481,0.878587495258,-0.898912740674,100.0
1.025321,-0.0770825345032,-0.998621491772,-1.18845161406,1.93818472328,0.669582613147,1.02700013632,-0.498543755493,100.0,-0.710616599176,0.320601984302,1.14128170488,1.13706325772,0.389247624481,0.879354485651,-0.898912740674,100.0
1.035363,-0.0774660296997,-0.999004986969,-1.18883510925,1.93780122808,0.671116593933,1.0285341171,-0.498543755493,100.0,-0.709849608783,0.320985479498,1.14204869528,1.13667976252,0.389247624481,0.878970990454,-0.898912740674,100.0
1.045367,-0.0774660296997,-0.999004986969,-1.18806811886,1.93780122808,0.67034960354,1.02815062191,-0.498543755493,100.0,-0.710233103979,0.321368974695,1.14128170488,1.13667976252,0.389247624481,0.878204000061,-0.898912740674,100.0
1.055368,-0.0770825345032,-0.998237996576,-1.18845161406,1.93780122808,0.669582613147,1.02815062191,-0.4977767651,100.0,-0.710616599176,0.321368974695,1.14243219047,1.13667976252,0.389247624481,0.878587495258,-0.898912740674,100.0
1.065327,-0.0774660296997,-0.998621491772,-1.18960209965,1.93818472328,0.669582613147,1.02776712671,-0.498543755493,100.0,-0.70908261839,0.320601984302,1.14128170488,1.13667976252,0.388864129285,0.878204000061,-0.898912740674,100.0
1.075318,-0.0766990393066,-0.998237996576,-1.18845161406,1.93780122808,0.669966108344,1.02776712671,-0.498160260297,100.0,-0.708699123193,0.320218489105,1.14089820969,1.13706325772,0.388864129285,0.878970990454,-0.899679731067,100.0
1.085292,-0.0778495248962,-0.999004986969,-1.18883510925,1.93741773289,0.669966108344,1.02776712671,-0.498160260297,100.0,-0.709466113586,0.320601984302,1.14166520008,1.13706325772,0.389247624481,0.878204000061,-0.89929623587,100.0
1.095248,-0.0766990393066,-0.998621491772,-1.18806811886,1.93780122808,0.66919911795,1.02776712671,-0.498543755493,100.0,-0.709466113586,0.319834993909,1.14128170488,1.13667976252,0.389247624481,0.878204000061,-0.899679731067,100.0
1.105297,-0.0774660296997,-0.998237996576,-1.18806811886,1.93780122808,0.669582613147,1.02776712671,-0.4977767651,100.0,-0.709466113586,0.320601984302,1.14128170488,1.13667976252,0.389247624481,0.877820504865,-0.898912740674,100.0
1.115324,-0.0766990393066,-0.998621491772,-1.18883510925,1.93780122808,0.669966108344,1.02776712671,-0.49892725069,100.0,-0.709466113586,0.319451498712,1.14051471449,1.13706325772,0.388864129285,0.878204000061,-0.89929623587,100.0
1.125290,-0.0759320489136,-0.998621491772,-1.18883510925,1.93780122808,0.670733098737,1.02815062191,-0.498160260297,100.0,-0.709849608783,0.320601984302,1.14051471449,1.13667976252,0.389631119678,0.877820504865,-0.89929623587,100.0
1.135254,-0.0770825345032,-0.998621491772,-1.18921860445,1.93741773289,0.669582613147,1.02738363151,-0.49892725069,100.0,-0.709849608783,0.320218489105,1.14089820969,1.13667976252,0.389631119678,0.878970990454,-0.899679731067,100.0
1.145245,-0.0782330200928,-0.999004986969,-1.18921860445,1.93818472328,0.67034960354,1.0289176123,-0.498543755493,100.0,-0.70908261839,0.320985479498,1.14128170488,1.13744675292,0.389247624481,0.878587495258,-0.89929623587,100.0
1.155251,-0.0782330200928,-0.999004986969,-1.18921860445,1.93856821848,0.669582613147,1.0289176123,-0.498160260297,100.0,-0.70908261839,0.320601984302,1.14128170488,1.13706325772,0.389247624481,0.878587495258,-0.898912740674,100.0
1.165351,-0.0778495248962,-0.999771977362,-1.18921860445,1.93818472328,0.669582613147,1.02776712671,-0.498543755493,100.0,-0.709466113586,0.320601984302,1.14166520008,1.13744675292,0.389247624481,0.878587495258,-0.898529245477,100.0
1.175304,-0.0770825345032,-0.998237996576,-1.18845161406,1.93741773289,0.669582613147,1.02738363151,-0.498160260297,100.0,-0.709466113586,0.320985479498,1.14128170488,1.13629626733,0.388864129285,0.877820504865,-0.89929623587,100.0
1.185405,-0.0770825345032,-0.998621491772,-1.18845161406,1.93818472328,0.670733098737,1.0285341171,-0.498543755493,100.0,-0.709849608783,0.320985479498,1.14128170488,1.13706325772,0.388864129285,0.877820504865,-0.899679731067,100.0
1.195383,-0.0770825345032,-0.999004986969,-1.18845161406,1.93703423769,0.671116593933,1.02815062191,-0.498543755493,100.0,-0.709466113586,0.320985479498,1.14089820969,1.13744675292,0.388864129285,0.878970990454,-0.899679731067,100.0
1.205380,-0.0770825345032,-0.999388482166,-1.18845161406,1.93818472328,0.669966108344,1.02815062191,-0.49892725069,100.0,-0.70908261839,0.320985479498,1.14089820969,1.13667976252,0.388480634088,0.877820504865,-0.898912740674,100.0
1.215330,-0.0782330200928,-0.998237996576,-1.18806811886,1.93741773289,0.669582613147,1.02738363151,-0.4977767651,100.0,-0.710233103979,0.321752469891,1.14051471449,1.13706325772,0.389631119678,0.878970990454,-0.899679731067,100.0
1.225294,-0.0763155441101,-0.998237996576,-1.18921860445,1.93818472328,0.669966108344,1.0285341171,-0.498160260297,100.0,-0.710233103979,0.320601984302,1.14089820969,1.13667976252,0.389631119678,0.878587495258,-0.899679731067,100.0
1.235259,-0.0770825345032,-0.998237996576,-1.18845161406,1.93856821848,0.669966108344,1.02776712671,-0.498160260297,100.0,-0.708699123193,0.320218489105,1.14089820969,1.13706325772,0.389247624481,0.878204000061,-0.898912740674,100.0
1.245243,-0.0770825345032,-0.997854501379,-1.18806811886,1.93780122808,0.669966108344,1.0285341171,-0.4977767651,100.0,-0.709849608783,0.321368974695,1.14051471449,1.13706325772,0.388097138892,0.878204000061,-0.898912740674,100.0
1.255237,-0.0766990393066,-0.998621491772,-1.18845161406,1.93741773289,0.67034960354,1.02738363151,-0.498543755493,100.0,-0.709466113586,0.321368974695,1.14089820969,1.13667976252,0.388864129285,0.878970990454,-0.898912740674,100.0
1.265280,-0.0770825345032,-0.998621491772,-1.18845161406,1.93703423769,0.67034960354,1.02815062191,-0.498160260297,100.0,-0.710233103979,0.320218489105,1.14128170488,1.13667976252,0.388480634088,0.879354485651,-0.898529245477,100.0
1.275342,-0.0778495248962,-0.998621491772,-1.18806811886,1.93818472328,0.669582613147,1.02776712671,-0.498543755493,100.0,-0.70908261839,0.320218489105,1.14166520008,1.13706325772,0.388864129285,0.878587495258,-0.899679731067,100.0
1.285408,-0.0774660296997,-0.998621491772,-1.18883510925,1.93780122808,0.67034960354,1.02738363151,-0.498160260297,100.0,-0.709849608783,0.320218489105,1.14243219047,1.13706325772,0.389631119678,0.878970990454,-0.89929623587,100.0
1.295325,-0.0778495248962,-0.999004986969,-1.18845161406,1.93780122808,0.66919911795,1.02815062191,-0.498160260297,100.0,-0.709466113586,0.320985479498,1.14089820969,1.13629626733,0.389247624481,0.878587495258,-0.900063226263,100.0
1.305400,-0.0766990393066,-0.998621491772,-1.18845161406,1.93741773289,0.670733098737,1.02738363151,-0.498160260297,100.0,-0.709466113586,0.321368974695,1.14089820969,1.13667976252,0.389631119678,0.878970990454,-0.898912740674,100.0
1.315333,-0.0766990393066,-0.998621491772,-1.18845161406,1.93780122808,0.670733098737,1.02776712671,-0.498160260297,100.0,-0.709849608783,0.320601984302,1.14051471449,1.13744675292,0.389631119678,0.878204000061,-0.89929623587,100.0
1.325290,-0.0770825345032,-0.998621491772,-1.18845161406,1.93856821848,0.669966108344,1.0285341171,-0.4977767651,100.0,-0.709849608783,0.320218489105,1.14128170488,1.13591277213,0.389247624481,0.878204000061,-0.89929623587,100.0
1.335398,-0.0774660296997,-0.998621491772,-1.18845161406,1.93780122808,0.669966108344,1.02776712671,-0.49892725069,100.0,-0.710616599176,0.320601984302,1.14128170488,1.13552927693,0.390014614874,0.877820504865,-0.898912740674,100.0
1.345404,-0.0766990393066,-0.999004986969,-1.18883510925,1.93741773289,0.671116593933,1.02815062191,-0.498543755493,100.0,-0.709849608783,0.320601984302,1.14128170488,1.13706325772,0.388480634088,0.878587495258,-0.89929623587,100.0
1.355323,-0.0770825345032,-0.998621491772,-1.18845161406,1.93818472328,0.669966108344,1.02815062191,-0.498543755493,100.0,-0.70908261839,0.320601984302,1.14089820969,1.13629626733,0.389247624481,0.878204000061,-0.89929623587,100.0
1.365252,-0.0778495248962,-0.999004986969,-1.18845161406,1.93818472328,0.670733098737,1.02815062191,-0.498543755493,100.0,-0.709849608783,0.319834993909,1.14089820969,1.13629626733,0.389247624481,0.878204000061,-0.899679731067,100.0
1.375282,-0.0770825345032,-0.999388482166,-1.18883510925,1.93818472328,0.669966108344,1.02776712671,-0.498160260297,100.0,-0.710233103979,0.320218489105,1.14089820969,1.13667976252,0.389247624481,0.878587495258,-0.89929623587,100.0
1.385287,-0.0774660296997,-0.999004986969,-1.18883510925,1.93818472328,0.669582613147,1.02815062191,-0.498543755493,100.0,-0.70908261839,0.320985479498,1.14128170488,1.13629626733,0.388864129285,0.878587495258,-0.899679731067,100.0
1.395253,-0.0770825345032,-0.998621491772,-1.18806811886,1.93818472328,0.669582613147,1.02776712671,-0.4977767651,100.0,-0.710233103979,0.320218489105,1.14128170488,1.13591277213,0.388480634088,0.878587495258,-0.898912740674,100.0
1.405289,-0.0774660296997,-0.998621491772,-1.18883510925,1.93818472328,0.67034960354,1.02776712671,-0.498160260297,100.0,-0.709849608783,0.320985479498,1.14128170488,1.13706325772,0.388864129285,0.878587495258,-0.898529245477,100.0
1.415376,-0.0766990393066,-0.998621491772,-1.18768462366,1.93780122808,0.669582613147,1.02738363151,-0.498543755493,100.0,-0.709849608783,0.320985479498,1.14051471449,1.13667976252,0.388480634088,0.878587495258,-0.89929623587,100.0
1.425297,-0.0778495248962,-0.998621491772,-1.18806811886,1.93780122808,0.67034960354,1.02776712671,-0.497393269904,100.0,-0.710233103979,0.320601984302,1.14128170488,1.13629626733,0.389631119678,0.877820504865,-0.899679731067,100.0
1.435323,-0.0766990393066,-0.998237996576,-1.18806811886,1.93741773289,0.669582613147,1.02815062191,-0.498543755493,100.0,-0.709849608783,0.320985479498,1.14089820969,1.13629626733,0.389631119678,0.878587495258,-0.89929623587,100.0
1.445371,-0.0770825345032,-0.997854501379,-1.18845161406,1.93818472328,0.66919911795,1.0285341171,-0.498160260297,100.0,-0.709466113586,0.321368974695,1.14166520008,1.13591277213,0.389247624481,0.878587495258,-0.899679731067,100.0
1.455396,-0.0766990393066,-0.998621491772,-1.18806811886,1.93780122808,0.669966108344,1.0285341171,-0.498160260297,100.0,-0.710233103979,0.320601984302,1.14128170488,1.13591277213,0.389247624481,0.878587495258,-0.898912740674,100.0
1.465386,-0.0770825345032,-0.999004986969,-1.18845161406,1.93818472328,0.669966108344,1.02815062191,-0.498160260297,100.0,-0.709466113586,0.320601984302,1.14128170488,1.13667976252,0.389247624481,0.878587495258,-0.898912740674,100.0
1.475293,-0.0770825345032,-0.999004986969,-1.18845161406,1.93818472328,0.669582613147,1.02776712671,-0.498160260297,100.0,-0.709849608783,0.320985479498,1.14089820969,1.13629626733,0.389247624481,0.878587495258,-0.89929623587,100.0
1.485317,-0.0763155441101,-0.999004986969,-1.18845161406,1.93780122808,0.669966108344,1.0289176123,-0.498160260297,100.0,-0.710233103979,0.320601984302,1.14166520008,1.13667976252,0.389631119678,0.878204000061,-0.899679731067,100.0
1.495318,-0.0774660296997,-0.998621491772,-1.18768462366,1.93703423769,0.67034960354,1.0285341171,-0.498160260297,100.0,-0.709466113586,0.320601984302,1.14013121929,1.13629626733,0.389631119678,0.878204000061,-0.898912740674,100.0
1.505313,-0.0770825345032,-0.999004986969,-1.18768462366,1.93741773289,0.66919911795,1.02776712671,-0.498160260297,100.0,-0.709849608783,0.320218489105,1.14051471449,1.13706325772,0.389247624481,0.878204000061,-0.89929623587,100.0
1.515403,-0.0770825345032,-0.998237996576,-1.18845161406,1.93741773289,0.67034960354,1.02776712671,-0.498543755493,100.0,-0.710233103979,0.321368974695,1.14128170488,1.13629626733,0.388864129285,0.878204000061,-0.89929623587,100.0
1.525322,-0.0766990393066,-0.999004986969,-1.18806811886,1.93780122808,0.669966108344,1.02815062191,-0.49892725069,100.0,-0.709849608783,0.321368974695,1.14089820969,1.13667976252,0.388864129285,0.878587495258,-0.900063226263,100.0
1.535307,-0.0774660296997,-0.998237996576,-1.18768462366,1.93818472328,0.669582613147,1.02738363151,-0.4977767651,100.0,-0.710233103979,0.320601984302,1.14051471449,1.13591277213,0.389247624481,0.878204000061,-0.89929623587,100.0
1.545293,-0.0766990393066,-0.998621491772,-1.18730112847,1.93856821848,0.67034960354,1.0285341171,-0.498160260297,100.0,-0.70908261839,0.319834993909,1.14128170488,1.13629626733,0.389631119678,0.878970990454,-0.898912740674,100.0
1.555399,-0.0770825345032,-0.998237996576,-1.18845161406,1.93818472328,0.669582613147,1.02815062191,-0.498543755493,100.0,-0.709849608783,0.320985479498,1.14204869528,1.13629626733,0.388480634088,0.878204000061,-0.89929623587,100.0
1.565301,-0.0766990393066,-0.999388482166,-1.18768462366,1.93856821848,0.669966108344,1.02776712671,-0.498543755493,100.0,-0.70908261839,0.320601984302,1.14128170488,1.13514578174,0.388864129285,0.878970990454,-0.899679731067,100.0
1.575321,-0.0770825345032,-0.999004986969,-1.18806811886,1.93818472328,0.669966108344,1.02776712671,-0.498543755493,100.0,-0.710233103979,0.320985479498,1.14128170488,1.13629626733,0.389247624481,0.878587495258,-0.898529245477,100.0
1.585288,-0.0766990393066,-0.998237996576,-1.18806811886,1.93780122808,0.67034960354,1.02815062191,-0.4977767651,100.0,-0.709849608783,0.320601984302,1.14166520008,1.13591277213,0.388864129285,0.878587495258,-0.89929623587,100.0
1.595285,-0.0782330200928,-0.998621491772,-1.18768462366,1.93856821848,0.669966108344,1.02776712671,-0.498543755493,100.0,-0.710616599176,0.321368974695,1.14089820969,1.13629626733,0.389247624481,0.878204000061,-0.89929623587,100.0
1.605394,-0.0770825345032,-0.999004986969,-1.18768462366,1.93780122808,0.669966108344,1.0285341171,-0.498543755493,100.0,-0.709849608783,0.320601984302,1.14204869528,1.13552927693,0.389247624481,0.878204000061,-0.898912740674,100.0
1.615418,-0.0774660296997,-0.998237996576,-1.18768462366,1.93741773289,0.669966108344,1.02776712671,-0.498160260297,100.0,-0.709849608783,0.320985479498,1.14089820969,1.13591277213,0.389247624481,0.878587495258,-0.899679731067,100.0
1.625331,-0.0763155441101,-0.998621491772,-1.18768462366,1.93741773289,0.669582613147,1.02815062191,-0.498543755493,100.0,-0.709466113586,0.320985479498,1.14166520008,1.13552927693,0.388864129285,0.878970990454,-0.898912740674,100.0
1.635258,-0.0774660296997,-0.998621491772,-1.18768462366,1.93818472328,0.670733098737,1.02738363151,-0.498160260297,100.0,-0.709849608783,0.320985479498,1.14128170488,1.13514578174,0.388864129285,0.878587495258,-0.899679731067,100.0
1.645284,-0.0778495248962,-0.998621491772,-1.18768462366,1.93818472328,0.67034960354,1.0285341171,-0.498160260297,100.0,-0.709849608783,0.320601984302,1.14243219047,1.13514578174,0.388864129285,0.878204000061,-0.898912740674,100.0
